accession	layout	r1_url	r2_url	biosample	read_count	stratum
SRR17789746	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/046/SRR17789746/SRR17789746_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/046/SRR17789746/SRR17789746_2.fastq.gz	SAMN25295923	1817206	r
SRR17789747	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/047/SRR17789747/SRR17789747_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/047/SRR17789747/SRR17789747_2.fastq.gz	SAMN25295922	1774100	s
SRR17789748	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/048/SRR17789748/SRR17789748_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/048/SRR17789748/SRR17789748_2.fastq.gz	SAMN25295921	1809916	s
SRR17789750	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/050/SRR17789750/SRR17789750_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/050/SRR17789750/SRR17789750_2.fastq.gz	SAMN25295919	1529214	s
SRR17789751	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/051/SRR17789751/SRR17789751_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/051/SRR17789751/SRR17789751_2.fastq.gz	SAMN25295918	1382302	s
SRR17789752	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/052/SRR17789752/SRR17789752_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/052/SRR17789752/SRR17789752_2.fastq.gz	SAMN25295917	1667985	s
SRR17789753	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/053/SRR17789753/SRR17789753_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/053/SRR17789753/SRR17789753_2.fastq.gz	SAMN25295916	1655785	s
SRR17789754	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/054/SRR17789754/SRR17789754_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/054/SRR17789754/SRR17789754_2.fastq.gz	SAMN25295915	1435301	s
SRR17789758	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/058/SRR17789758/SRR17789758_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/058/SRR17789758/SRR17789758_2.fastq.gz	SAMN25295912	1601366	s
SRR17789759	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/059/SRR17789759/SRR17789759_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/059/SRR17789759/SRR17789759_2.fastq.gz	SAMN25295911	1436817	s
SRR17789760	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/060/SRR17789760/SRR17789760_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/060/SRR17789760/SRR17789760_2.fastq.gz	SAMN25295910	3428485	s
SRR17789764	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/064/SRR17789764/SRR17789764_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/064/SRR17789764/SRR17789764_2.fastq.gz	SAMN25295831	1167508	s
SRR17789766	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/066/SRR17789766/SRR17789766_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/066/SRR17789766/SRR17789766_2.fastq.gz	SAMN25295829	1131102	s
SRR17789771	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/071/SRR17789771/SRR17789771_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/071/SRR17789771/SRR17789771_2.fastq.gz	SAMN25295824	2972933	s
SRR17789772	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/072/SRR17789772/SRR17789772_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/072/SRR17789772/SRR17789772_2.fastq.gz	SAMN25295653	1143752	s
SRR17789775	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/075/SRR17789775/SRR17789775_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/075/SRR17789775/SRR17789775_2.fastq.gz	SAMN25295821	1346338	s
SRR17789776	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/076/SRR17789776/SRR17789776_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/076/SRR17789776/SRR17789776_2.fastq.gz	SAMN25295820	1650230	s
SRR17789777	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/077/SRR17789777/SRR17789777_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/077/SRR17789777/SRR17789777_2.fastq.gz	SAMN25295819	1850613	s
SRR17789778	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/078/SRR17789778/SRR17789778_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/078/SRR17789778/SRR17789778_2.fastq.gz	SAMN25295818	820544	s
SRR17789779	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/079/SRR17789779/SRR17789779_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/079/SRR17789779/SRR17789779_2.fastq.gz	SAMN25295817	940463	s
SRR17789780	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/080/SRR17789780/SRR17789780_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/080/SRR17789780/SRR17789780_2.fastq.gz	SAMN25295816	1313671	s
SRR17789781	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/081/SRR17789781/SRR17789781_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/081/SRR17789781/SRR17789781_2.fastq.gz	SAMN25295815	1164715	s
SRR17789782	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/082/SRR17789782/SRR17789782_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/082/SRR17789782/SRR17789782_2.fastq.gz	SAMN25295814	1466041	s
SRR17789783	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/083/SRR17789783/SRR17789783_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/083/SRR17789783/SRR17789783_2.fastq.gz	SAMN25295652	1205271	s
SRR17789784	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/084/SRR17789784/SRR17789784_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/084/SRR17789784/SRR17789784_2.fastq.gz	SAMN25295813	1797594	s
SRR17789785	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/085/SRR17789785/SRR17789785_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/085/SRR17789785/SRR17789785_2.fastq.gz	SAMN25295812	1399324	s
SRR17789786	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/086/SRR17789786/SRR17789786_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/086/SRR17789786/SRR17789786_2.fastq.gz	SAMN25295811	1426202	s
SRR17789787	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/087/SRR17789787/SRR17789787_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/087/SRR17789787/SRR17789787_2.fastq.gz	SAMN25295810	999218	s
SRR17789788	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/088/SRR17789788/SRR17789788_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/088/SRR17789788/SRR17789788_2.fastq.gz	SAMN25295809	1818984	s
SRR17789789	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/089/SRR17789789/SRR17789789_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/089/SRR17789789/SRR17789789_2.fastq.gz	SAMN25295808	1896739	s
SRR17789792	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/092/SRR17789792/SRR17789792_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/092/SRR17789792/SRR17789792_2.fastq.gz	SAMN25295731	970524	s
SRR17789797	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/097/SRR17789797/SRR17789797_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/097/SRR17789797/SRR17789797_2.fastq.gz	SAMN25295726	1517094	s
SRR17789798	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/098/SRR17789798/SRR17789798_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/098/SRR17789798/SRR17789798_2.fastq.gz	SAMN25295725	1561302	s
SRR17789801	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/001/SRR17789801/SRR17789801_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/001/SRR17789801/SRR17789801_2.fastq.gz	SAMN25296007	1616289	s
SRR17789802	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/002/SRR17789802/SRR17789802_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/002/SRR17789802/SRR17789802_2.fastq.gz	SAMN25296006	1512555	s
SRR17789803	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/003/SRR17789803/SRR17789803_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/003/SRR17789803/SRR17789803_2.fastq.gz	SAMN25296005	1409639	s
SRR17789804	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/004/SRR17789804/SRR17789804_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/004/SRR17789804/SRR17789804_2.fastq.gz	SAMN25296004	1275760	r
SRR17789805	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/005/SRR17789805/SRR17789805_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/005/SRR17789805/SRR17789805_2.fastq.gz	SAMN25295671	708047	s
SRR17789806	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/006/SRR17789806/SRR17789806_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/006/SRR17789806/SRR17789806_2.fastq.gz	SAMN25296003	1562891	s
SRR17789807	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/007/SRR17789807/SRR17789807_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/007/SRR17789807/SRR17789807_2.fastq.gz	SAMN25296002	1350562	s
SRR17789808	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/008/SRR17789808/SRR17789808_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/008/SRR17789808/SRR17789808_2.fastq.gz	SAMN25296001	1481979	s
SRR17789811	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/011/SRR17789811/SRR17789811_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/011/SRR17789811/SRR17789811_2.fastq.gz	SAMN25295998	1454606	r
SRR17789812	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/012/SRR17789812/SRR17789812_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/012/SRR17789812/SRR17789812_2.fastq.gz	SAMN25295997	1359208	s
SRR17789813	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/013/SRR17789813/SRR17789813_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/013/SRR17789813/SRR17789813_2.fastq.gz	SAMN25295996	1801556	s
SRR17789815	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/015/SRR17789815/SRR17789815_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/015/SRR17789815/SRR17789815_2.fastq.gz	SAMN25295994	1411967	r
SRR17789817	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/017/SRR17789817/SRR17789817_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/017/SRR17789817/SRR17789817_2.fastq.gz	SAMN25295993	1073537	s
SRR17789818	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/018/SRR17789818/SRR17789818_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/018/SRR17789818/SRR17789818_2.fastq.gz	SAMN25295992	1594843	s
SRR17789819	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/019/SRR17789819/SRR17789819_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/019/SRR17789819/SRR17789819_2.fastq.gz	SAMN25295991	1062080	s
SRR17789821	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/021/SRR17789821/SRR17789821_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/021/SRR17789821/SRR17789821_2.fastq.gz	SAMN25295989	1159495	s
SRR17789824	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/024/SRR17789824/SRR17789824_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/024/SRR17789824/SRR17789824_2.fastq.gz	SAMN25295986	1505365	s
SRR17789825	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/025/SRR17789825/SRR17789825_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/025/SRR17789825/SRR17789825_2.fastq.gz	SAMN25295985	1903718	s
SRR17789827	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/027/SRR17789827/SRR17789827_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/027/SRR17789827/SRR17789827_2.fastq.gz	SAMN25295908	1932766	s
SRR17789829	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/029/SRR17789829/SRR17789829_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/029/SRR17789829/SRR17789829_2.fastq.gz	SAMN25295906	1674322	s
SRR17789831	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/031/SRR17789831/SRR17789831_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/031/SRR17789831/SRR17789831_2.fastq.gz	SAMN25295904	2000546	s
SRR17789836	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/036/SRR17789836/SRR17789836_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/036/SRR17789836/SRR17789836_2.fastq.gz	SAMN25295900	1504177	s
SRR17789837	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/037/SRR17789837/SRR17789837_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/037/SRR17789837/SRR17789837_2.fastq.gz	SAMN25295899	1416300	s
SRR17789839	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/039/SRR17789839/SRR17789839_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/039/SRR17789839/SRR17789839_2.fastq.gz	SAMN25295897	1983048	s
SRR17789840	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/040/SRR17789840/SRR17789840_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/040/SRR17789840/SRR17789840_2.fastq.gz	SAMN25295896	1509621	s
SRR17789841	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/041/SRR17789841/SRR17789841_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/041/SRR17789841/SRR17789841_2.fastq.gz	SAMN25295895	1489768	s
SRR17789843	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/043/SRR17789843/SRR17789843_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/043/SRR17789843/SRR17789843_2.fastq.gz	SAMN25295660	822089	s
SRR17789845	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/045/SRR17789845/SRR17789845_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/045/SRR17789845/SRR17789845_2.fastq.gz	SAMN25295892	2105760	s
SRR17789846	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/046/SRR17789846/SRR17789846_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/046/SRR17789846/SRR17789846_2.fastq.gz	SAMN25295891	1453112	s
SRR17789848	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/048/SRR17789848/SRR17789848_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/048/SRR17789848/SRR17789848_2.fastq.gz	SAMN25295889	1124534	s
SRR17789854	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/054/SRR17789854/SRR17789854_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/054/SRR17789854/SRR17789854_2.fastq.gz	SAMN25295659	1341464	s
SRR17789856	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/056/SRR17789856/SRR17789856_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/056/SRR17789856/SRR17789856_2.fastq.gz	SAMN25295806	1007321	s
SRR17789857	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/057/SRR17789857/SRR17789857_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/057/SRR17789857/SRR17789857_2.fastq.gz	SAMN25295805	1782971	s
SRR17789860	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/060/SRR17789860/SRR17789860_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/060/SRR17789860/SRR17789860_2.fastq.gz	SAMN25295803	678351	s
SRR17789861	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/061/SRR17789861/SRR17789861_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/061/SRR17789861/SRR17789861_2.fastq.gz	SAMN25295802	2429375	s
SRR17789864	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/064/SRR17789864/SRR17789864_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/064/SRR17789864/SRR17789864_2.fastq.gz	SAMN25295799	1191289	s
SRR17789867	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/067/SRR17789867/SRR17789867_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/067/SRR17789867/SRR17789867_2.fastq.gz	SAMN25295796	1114718	s
SRR17789868	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/068/SRR17789868/SRR17789868_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/068/SRR17789868/SRR17789868_2.fastq.gz	SAMN25295795	1912777	s
SRR17789869	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/069/SRR17789869/SRR17789869_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/069/SRR17789869/SRR17789869_2.fastq.gz	SAMN25295794	1496874	s
SRR17789874	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/074/SRR17789874/SRR17789874_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/074/SRR17789874/SRR17789874_2.fastq.gz	SAMN25295790	1388644	s
SRR17789875	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/075/SRR17789875/SRR17789875_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/075/SRR17789875/SRR17789875_2.fastq.gz	SAMN25295789	1697126	r
SRR17789881	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/081/SRR17789881/SRR17789881_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/081/SRR17789881/SRR17789881_2.fastq.gz	SAMN25295649	1635896	s
SRR17789885	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/085/SRR17789885/SRR17789885_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/085/SRR17789885/SRR17789885_2.fastq.gz	SAMN25295723	1565556	s
SRR17789886	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/086/SRR17789886/SRR17789886_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/086/SRR17789886/SRR17789886_2.fastq.gz	SAMN25295722	720292	s
SRR17789889	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/089/SRR17789889/SRR17789889_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/089/SRR17789889/SRR17789889_2.fastq.gz	SAMN25295719	2373138	s
SRR17789890	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/090/SRR17789890/SRR17789890_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/090/SRR17789890/SRR17789890_2.fastq.gz	SAMN25295718	1708383	s
SRR17789892	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/092/SRR17789892/SRR17789892_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/092/SRR17789892/SRR17789892_2.fastq.gz	SAMN25295716	1314700	s
SRR17789895	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/095/SRR17789895/SRR17789895_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/095/SRR17789895/SRR17789895_2.fastq.gz	SAMN25295642	1413218	s
SRR17789897	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/097/SRR17789897/SRR17789897_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/097/SRR17789897/SRR17789897_2.fastq.gz	SAMN25295712	1046724	s
SRR17789900	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/000/SRR17789900/SRR17789900_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/000/SRR17789900/SRR17789900_2.fastq.gz	SAMN25295709	1501379	s
SRR17789902	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/002/SRR17789902/SRR17789902_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/002/SRR17789902/SRR17789902_2.fastq.gz	SAMN25295707	1235666	s
SRR17789903	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/003/SRR17789903/SRR17789903_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/003/SRR17789903/SRR17789903_2.fastq.gz	SAMN25295706	1269608	s
SRR17789905	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/005/SRR17789905/SRR17789905_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/005/SRR17789905/SRR17789905_2.fastq.gz	SAMN25295704	1698713	s
SRR17789906	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/006/SRR17789906/SRR17789906_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/006/SRR17789906/SRR17789906_2.fastq.gz	SAMN25295641	986585	s
SRR17789910	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/010/SRR17789910/SRR17789910_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/010/SRR17789910/SRR17789910_2.fastq.gz	SAMN25295700	903368	s
SRR17789912	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/012/SRR17789912/SRR17789912_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/012/SRR17789912/SRR17789912_2.fastq.gz	SAMN25295983	1468909	s
SRR17789914	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/014/SRR17789914/SRR17789914_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/014/SRR17789914/SRR17789914_2.fastq.gz	SAMN25295981	1437317	s
SRR17789919	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/019/SRR17789919/SRR17789919_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/019/SRR17789919/SRR17789919_2.fastq.gz	SAMN25295976	1512224	s
SRR17789922	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/022/SRR17789922/SRR17789922_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/022/SRR17789922/SRR17789922_2.fastq.gz	SAMN25295668	1560835	s
SRR17789923	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/023/SRR17789923/SRR17789923_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/023/SRR17789923/SRR17789923_2.fastq.gz	SAMN25295973	1294985	s
SRR17789925	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/025/SRR17789925/SRR17789925_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/025/SRR17789925/SRR17789925_2.fastq.gz	SAMN25295971	2130324	s
SRR17789927	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/027/SRR17789927/SRR17789927_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/027/SRR17789927/SRR17789927_2.fastq.gz	SAMN25295969	1955901	s
SRR17789928	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/028/SRR17789928/SRR17789928_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/028/SRR17789928/SRR17789928_2.fastq.gz	SAMN25295968	1510418	s
SRR17789929	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/029/SRR17789929/SRR17789929_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/029/SRR17789929/SRR17789929_2.fastq.gz	SAMN25295967	1451674	s
SRR17789930	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/030/SRR17789930/SRR17789930_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/030/SRR17789930/SRR17789930_2.fastq.gz	SAMN25295966	2802815	s
SRR17789932	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/032/SRR17789932/SRR17789932_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/032/SRR17789932/SRR17789932_2.fastq.gz	SAMN25295964	2222323	s
