accession	layout	r1_url	r2_url
ERR1217057	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217057/ERR1217057_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217057/ERR1217057_2.fastq.gz
ERR1217061	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217061/ERR1217061_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217061/ERR1217061_2.fastq.gz
ERR1217065	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217065/ERR1217065_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217065/ERR1217065_2.fastq.gz
ERR1217067	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217067/ERR1217067_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217067/ERR1217067_2.fastq.gz
ERR1217068	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217068/ERR1217068_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217068/ERR1217068_2.fastq.gz
ERR1217071	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217071/ERR1217071_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217071/ERR1217071_2.fastq.gz
ERR1217076	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1217076/ERR1217076_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1217076/ERR1217076_2.fastq.gz
ERR1217080	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217080/ERR1217080_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217080/ERR1217080_2.fastq.gz
ERR1217081	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217081/ERR1217081_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217081/ERR1217081_2.fastq.gz
ERR1217083	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217083/ERR1217083_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217083/ERR1217083_2.fastq.gz
ERR1217084	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217084/ERR1217084_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217084/ERR1217084_2.fastq.gz
ERR1217085	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217085/ERR1217085_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217085/ERR1217085_2.fastq.gz
ERR1217092	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217092/ERR1217092_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217092/ERR1217092_2.fastq.gz
ERR1217093	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217093/ERR1217093_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217093/ERR1217093_2.fastq.gz
ERR1217094	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217094/ERR1217094_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217094/ERR1217094_2.fastq.gz
ERR1217099	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217099/ERR1217099_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217099/ERR1217099_2.fastq.gz
ERR1217100	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217100/ERR1217100_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217100/ERR1217100_2.fastq.gz
ERR1217101	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217101/ERR1217101_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217101/ERR1217101_2.fastq.gz
ERR1217102	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217102/ERR1217102_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217102/ERR1217102_2.fastq.gz
ERR1217104	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217104/ERR1217104_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217104/ERR1217104_2.fastq.gz
ERR1217107	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217107/ERR1217107_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217107/ERR1217107_2.fastq.gz
ERR1217108	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217108/ERR1217108_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217108/ERR1217108_2.fastq.gz
ERR1217110	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217110/ERR1217110_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217110/ERR1217110_2.fastq.gz
ERR1217113	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217113/ERR1217113_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217113/ERR1217113_2.fastq.gz
ERR1217118	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217118/ERR1217118_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217118/ERR1217118_2.fastq.gz
ERR1217119	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217119/ERR1217119_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217119/ERR1217119_2.fastq.gz
ERR1217120	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217120/ERR1217120_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217120/ERR1217120_2.fastq.gz
ERR1217122	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217122/ERR1217122_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217122/ERR1217122_2.fastq.gz
ERR1217128	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217128/ERR1217128_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217128/ERR1217128_2.fastq.gz
ERR1217129	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217129/ERR1217129_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217129/ERR1217129_2.fastq.gz
ERR1217134	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217134/ERR1217134_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217134/ERR1217134_2.fastq.gz
ERR1217138	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217138/ERR1217138_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217138/ERR1217138_2.fastq.gz
ERR1217139	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217139/ERR1217139_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217139/ERR1217139_2.fastq.gz
ERR1217140	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217140/ERR1217140_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217140/ERR1217140_2.fastq.gz
ERR1217141	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217141/ERR1217141_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217141/ERR1217141_2.fastq.gz
ERR1217144	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217144/ERR1217144_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217144/ERR1217144_2.fastq.gz
ERR1217145	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217145/ERR1217145_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217145/ERR1217145_2.fastq.gz
ERR1217147	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217147/ERR1217147_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217147/ERR1217147_2.fastq.gz
ERR1217150	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217150/ERR1217150_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217150/ERR1217150_2.fastq.gz
ERR1217151	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217151/ERR1217151_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217151/ERR1217151_2.fastq.gz
ERR1217152	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217152/ERR1217152_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217152/ERR1217152_2.fastq.gz
ERR1217154	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217154/ERR1217154_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217154/ERR1217154_2.fastq.gz
ERR1217155	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217155/ERR1217155_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217155/ERR1217155_2.fastq.gz
ERR1217156	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1217156/ERR1217156_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1217156/ERR1217156_2.fastq.gz
ERR1217158	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217158/ERR1217158_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217158/ERR1217158_2.fastq.gz
ERR1217160	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217160/ERR1217160_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217160/ERR1217160_2.fastq.gz
ERR1217164	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217164/ERR1217164_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217164/ERR1217164_2.fastq.gz
ERR1217168	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217168/ERR1217168_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217168/ERR1217168_2.fastq.gz
ERR1217172	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217172/ERR1217172_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217172/ERR1217172_2.fastq.gz
ERR1217173	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217173/ERR1217173_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217173/ERR1217173_2.fastq.gz
ERR1217176	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1217176/ERR1217176_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1217176/ERR1217176_2.fastq.gz
ERR1217177	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217177/ERR1217177_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217177/ERR1217177_2.fastq.gz
ERR1217178	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217178/ERR1217178_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217178/ERR1217178_2.fastq.gz
ERR1217181	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217181/ERR1217181_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217181/ERR1217181_2.fastq.gz
ERR1217185	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217185/ERR1217185_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217185/ERR1217185_2.fastq.gz
ERR1217186	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1217186/ERR1217186_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1217186/ERR1217186_2.fastq.gz
ERR1217187	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217187/ERR1217187_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217187/ERR1217187_2.fastq.gz
ERR1217188	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217188/ERR1217188_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217188/ERR1217188_2.fastq.gz
ERR1217192	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217192/ERR1217192_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217192/ERR1217192_2.fastq.gz
ERR1217193	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217193/ERR1217193_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217193/ERR1217193_2.fastq.gz
ERR1217197	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217197/ERR1217197_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217197/ERR1217197_2.fastq.gz
ERR1217199	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217199/ERR1217199_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217199/ERR1217199_2.fastq.gz
ERR1217203	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217203/ERR1217203_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217203/ERR1217203_2.fastq.gz
ERR1217205	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217205/ERR1217205_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217205/ERR1217205_2.fastq.gz
ERR1217206	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1217206/ERR1217206_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1217206/ERR1217206_2.fastq.gz
ERR1217208	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217208/ERR1217208_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217208/ERR1217208_2.fastq.gz
ERR1217209	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217209/ERR1217209_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217209/ERR1217209_2.fastq.gz
ERR1217212	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217212/ERR1217212_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217212/ERR1217212_2.fastq.gz
ERR1217214	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217214/ERR1217214_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217214/ERR1217214_2.fastq.gz
ERR1217215	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217215/ERR1217215_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217215/ERR1217215_2.fastq.gz
ERR1217216	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1217216/ERR1217216_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1217216/ERR1217216_2.fastq.gz
ERR1217219	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217219/ERR1217219_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217219/ERR1217219_2.fastq.gz
ERR1217221	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217221/ERR1217221_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217221/ERR1217221_2.fastq.gz
ERR1217223	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217223/ERR1217223_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217223/ERR1217223_2.fastq.gz
ERR1217227	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217227/ERR1217227_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217227/ERR1217227_2.fastq.gz
ERR1217229	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217229/ERR1217229_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217229/ERR1217229_2.fastq.gz
ERR1217231	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217231/ERR1217231_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217231/ERR1217231_2.fastq.gz
ERR1217233	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217233/ERR1217233_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217233/ERR1217233_2.fastq.gz
ERR1217238	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217238/ERR1217238_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217238/ERR1217238_2.fastq.gz
ERR1217239	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217239/ERR1217239_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217239/ERR1217239_2.fastq.gz
ERR1217240	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217240/ERR1217240_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217240/ERR1217240_2.fastq.gz
ERR1217242	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217242/ERR1217242_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217242/ERR1217242_2.fastq.gz
ERR1217243	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217243/ERR1217243_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217243/ERR1217243_2.fastq.gz
ERR1217245	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217245/ERR1217245_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217245/ERR1217245_2.fastq.gz
ERR1217247	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217247/ERR1217247_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217247/ERR1217247_2.fastq.gz
ERR1217251	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217251/ERR1217251_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217251/ERR1217251_2.fastq.gz
ERR1217258	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217258/ERR1217258_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217258/ERR1217258_2.fastq.gz
ERR1217260	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217260/ERR1217260_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217260/ERR1217260_2.fastq.gz
ERR1217262	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217262/ERR1217262_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/002/ERR1217262/ERR1217262_2.fastq.gz
ERR1217264	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217264/ERR1217264_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217264/ERR1217264_2.fastq.gz
ERR1217265	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217265/ERR1217265_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217265/ERR1217265_2.fastq.gz
ERR1217266	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1217266/ERR1217266_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/006/ERR1217266/ERR1217266_2.fastq.gz
ERR1217269	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217269/ERR1217269_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217269/ERR1217269_2.fastq.gz
ERR1217273	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217273/ERR1217273_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217273/ERR1217273_2.fastq.gz
ERR1217278	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217278/ERR1217278_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217278/ERR1217278_2.fastq.gz
ERR1217281	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217281/ERR1217281_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217281/ERR1217281_2.fastq.gz
ERR1217284	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217284/ERR1217284_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217284/ERR1217284_2.fastq.gz
ERR1217288	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217288/ERR1217288_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217288/ERR1217288_2.fastq.gz
ERR1217290	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217290/ERR1217290_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/000/ERR1217290/ERR1217290_2.fastq.gz
ERR1217295	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217295/ERR1217295_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/005/ERR1217295/ERR1217295_2.fastq.gz
ERR1217297	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217297/ERR1217297_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217297/ERR1217297_2.fastq.gz
ERR1217298	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217298/ERR1217298_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217298/ERR1217298_2.fastq.gz
ERR1217299	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217299/ERR1217299_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217299/ERR1217299_2.fastq.gz
ERR1217303	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217303/ERR1217303_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217303/ERR1217303_2.fastq.gz
ERR1217307	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217307/ERR1217307_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/007/ERR1217307/ERR1217307_2.fastq.gz
ERR1217308	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217308/ERR1217308_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/008/ERR1217308/ERR1217308_2.fastq.gz
ERR1217309	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217309/ERR1217309_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/009/ERR1217309/ERR1217309_2.fastq.gz
ERR1217311	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217311/ERR1217311_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/001/ERR1217311/ERR1217311_2.fastq.gz
ERR1217313	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217313/ERR1217313_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/003/ERR1217313/ERR1217313_2.fastq.gz
ERR1217314	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217314/ERR1217314_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR121/004/ERR1217314/ERR1217314_2.fastq.gz
