accession	layout	r1_url	r2_url	biosample	read_count	stratum
SRR2239638	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR2239638/SRR2239638_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR223/008/SRR2239638/SRR2239638_2.fastq.gz	SAMN03177678	675946	s
SRR23063362	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR230/062/SRR23063362/SRR23063362_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR230/062/SRR23063362/SRR23063362_2.fastq.gz	SAMN32680975	1360395	r
SRR23106206	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/006/SRR23106206/SRR23106206_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/006/SRR23106206/SRR23106206_2.fastq.gz	SAMN32778010	707847	u
SRR23106219	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/019/SRR23106219/SRR23106219_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/019/SRR23106219/SRR23106219_2.fastq.gz	SAMN32777998	258360	u
SRR23106223	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/023/SRR23106223/SRR23106223_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/023/SRR23106223/SRR23106223_2.fastq.gz	SAMN32777995	818333	u
SRR23106279	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/079/SRR23106279/SRR23106279_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/079/SRR23106279/SRR23106279_2.fastq.gz	SAMN32778019	854309	u
SRR23106328	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/028/SRR23106328/SRR23106328_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/028/SRR23106328/SRR23106328_2.fastq.gz	SAMN32778048	483672	u
SRR23106396	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/096/SRR23106396/SRR23106396_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/096/SRR23106396/SRR23106396_2.fastq.gz	SAMN32778030	831561	u
SRR23106401	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR23106401/SRR23106401_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR231/001/SRR23106401/SRR23106401_2.fastq.gz	SAMN32777936	530602	u
SRR23602977	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/077/SRR23602977/SRR23602977_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/077/SRR23602977/SRR23602977_2.fastq.gz	SAMN33426532	771353	u
SRR23603017	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/017/SRR23603017/SRR23603017_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/017/SRR23603017/SRR23603017_2.fastq.gz	SAMN33426544	943744	u
SRR23603517	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/017/SRR23603517/SRR23603517_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/017/SRR23603517/SRR23603517_2.fastq.gz	SAMN33426865	1025407	u
SRR23611037	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/037/SRR23611037/SRR23611037_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/037/SRR23611037/SRR23611037_2.fastq.gz	SAMN33435763	476239	u
SRR23611038	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/038/SRR23611038/SRR23611038_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/038/SRR23611038/SRR23611038_2.fastq.gz	SAMN33435762	769387	u
SRR23611295	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/095/SRR23611295/SRR23611295_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/095/SRR23611295/SRR23611295_2.fastq.gz	SAMN33436155	891011	u
SRR23611296	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/096/SRR23611296/SRR23611296_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR236/096/SRR23611296/SRR23611296_2.fastq.gz	SAMN33436154	672631	u
SRR25437040	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/040/SRR25437040/SRR25437040_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/040/SRR25437040/SRR25437040_2.fastq.gz	SAMN36726422	1185834	r
SRR25437043	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/043/SRR25437043/SRR25437043_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/043/SRR25437043/SRR25437043_2.fastq.gz	SAMN36726419	986489	r
SRR25437058	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/058/SRR25437058/SRR25437058_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/058/SRR25437058/SRR25437058_2.fastq.gz	SAMN36726457	775310	r
SRR25437061	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/061/SRR25437061/SRR25437061_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/061/SRR25437061/SRR25437061_2.fastq.gz	SAMN36726454	370706	r
SRR25437080	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/080/SRR25437080/SRR25437080_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/080/SRR25437080/SRR25437080_2.fastq.gz	SAMN36726437	1013414	r
SRR25437130	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/030/SRR25437130/SRR25437130_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/030/SRR25437130/SRR25437130_2.fastq.gz	SAMN36726698	1210559	r
SRR25437136	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/036/SRR25437136/SRR25437136_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/036/SRR25437136/SRR25437136_2.fastq.gz	SAMN36726693	958329	r
SRR25437138	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/038/SRR25437138/SRR25437138_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/038/SRR25437138/SRR25437138_2.fastq.gz	SAMN36726691	1240291	r
SRR25437160	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/060/SRR25437160/SRR25437160_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/060/SRR25437160/SRR25437160_2.fastq.gz	SAMN36726645	1676709	r
SRR25437192	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/092/SRR25437192/SRR25437192_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/092/SRR25437192/SRR25437192_2.fastq.gz	SAMN36726667	1084190	r
SRR25437421	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/021/SRR25437421/SRR25437421_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/021/SRR25437421/SRR25437421_2.fastq.gz	SAMN36727315	1408229	r
SRR25437450	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/050/SRR25437450/SRR25437450_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/050/SRR25437450/SRR25437450_2.fastq.gz	SAMN36727329	1119081	r
SRR25437456	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/056/SRR25437456/SRR25437456_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/056/SRR25437456/SRR25437456_2.fastq.gz	SAMN36727298	1086209	r
SRR25438464	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/064/SRR25438464/SRR25438464_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/064/SRR25438464/SRR25438464_2.fastq.gz	SAMN36728989	1124041	r
SRR25438473	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/073/SRR25438473/SRR25438473_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/073/SRR25438473/SRR25438473_2.fastq.gz	SAMN36728981	997155	r
SRR25438486	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/086/SRR25438486/SRR25438486_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/086/SRR25438486/SRR25438486_2.fastq.gz	SAMN36728944	1098655	r
SRR25438491	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/091/SRR25438491/SRR25438491_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/091/SRR25438491/SRR25438491_2.fastq.gz	SAMN36728895	1459078	r
SRR25438504	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/004/SRR25438504/SRR25438504_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/004/SRR25438504/SRR25438504_2.fastq.gz	SAMN36728928	947098	r
SRR25438514	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/014/SRR25438514/SRR25438514_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/014/SRR25438514/SRR25438514_2.fastq.gz	SAMN36729185	934168	r
SRR25438557	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/057/SRR25438557/SRR25438557_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/057/SRR25438557/SRR25438557_2.fastq.gz	SAMN36729095	1104009	s
SRR25438581	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/081/SRR25438581/SRR25438581_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/081/SRR25438581/SRR25438581_2.fastq.gz	SAMN36729049	1341815	r
SRR25438605	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/005/SRR25438605/SRR25438605_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/005/SRR25438605/SRR25438605_2.fastq.gz	SAMN36728963	1348274	r
SRR25438629	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/029/SRR25438629/SRR25438629_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/029/SRR25438629/SRR25438629_2.fastq.gz	SAMN36729081	1197710	r
SRR25438661	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/061/SRR25438661/SRR25438661_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/061/SRR25438661/SRR25438661_2.fastq.gz	SAMN36729027	772755	r
SRR25438679	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/079/SRR25438679/SRR25438679_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/079/SRR25438679/SRR25438679_2.fastq.gz	SAMN36729137	549810	r
SRR25438707	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/007/SRR25438707/SRR25438707_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/007/SRR25438707/SRR25438707_2.fastq.gz	SAMN36729010	1061098	r
SRR25438710	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/010/SRR25438710/SRR25438710_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/010/SRR25438710/SRR25438710_2.fastq.gz	SAMN36729008	586820	r
SRR25438731	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/031/SRR25438731/SRR25438731_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR254/031/SRR25438731/SRR25438731_2.fastq.gz	SAMN36728891	1146426	r
SRR26176500	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/000/SRR26176500/SRR26176500_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/000/SRR26176500/SRR26176500_2.fastq.gz	SAMN37516943	899286	r
SRR26176503	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/003/SRR26176503/SRR26176503_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/003/SRR26176503/SRR26176503_2.fastq.gz	SAMN37516941	354016	r
SRR26176506	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/006/SRR26176506/SRR26176506_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/006/SRR26176506/SRR26176506_2.fastq.gz	SAMN37516938	1235853	r
SRR26176519	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/019/SRR26176519/SRR26176519_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/019/SRR26176519/SRR26176519_2.fastq.gz	SAMN37516926	1079954	r
SRR26176521	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/021/SRR26176521/SRR26176521_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/021/SRR26176521/SRR26176521_2.fastq.gz	SAMN37516924	1084576	r
SRR26176526	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/026/SRR26176526/SRR26176526_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/026/SRR26176526/SRR26176526_2.fastq.gz	SAMN37516920	1454336	r
SRR26176545	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/045/SRR26176545/SRR26176545_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/045/SRR26176545/SRR26176545_2.fastq.gz	SAMN37516876	1087372	r
SRR26176555	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/055/SRR26176555/SRR26176555_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/055/SRR26176555/SRR26176555_2.fastq.gz	SAMN37516893	1152641	r
SRR26176562	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/062/SRR26176562/SRR26176562_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR261/062/SRR26176562/SRR26176562_2.fastq.gz	SAMN37516887	1030720	r
SRR2669141	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/001/SRR2669141/SRR2669141_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR266/001/SRR2669141/SRR2669141_2.fastq.gz	SAMN04160768	917968	u
SRR2671127	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR267/007/SRR2671127/SRR2671127_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR267/007/SRR2671127/SRR2671127_2.fastq.gz	SAMN04160760	690718	u
SRR2671136	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR267/006/SRR2671136/SRR2671136_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR267/006/SRR2671136/SRR2671136_2.fastq.gz	SAMN04160758	1062078	u
SRR26854810	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR268/010/SRR26854810/SRR26854810_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR268/010/SRR26854810/SRR26854810_2.fastq.gz	SAMN38285456	757548	u
SRR28625620	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR286/020/SRR28625620/SRR28625620_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR286/020/SRR28625620/SRR28625620_2.fastq.gz	SAMN40930686	1569136	r
SRR28625624	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR286/024/SRR28625624/SRR28625624_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR286/024/SRR28625624/SRR28625624_2.fastq.gz	SAMN40930682	1722178	r
SRR28625638	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR286/038/SRR28625638/SRR28625638_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR286/038/SRR28625638/SRR28625638_2.fastq.gz	SAMN40930670	1162145	r
SRR28625645	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR286/045/SRR28625645/SRR28625645_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR286/045/SRR28625645/SRR28625645_2.fastq.gz	SAMN40930663	1256021	r
SRR28625646	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR286/046/SRR28625646/SRR28625646_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR286/046/SRR28625646/SRR28625646_2.fastq.gz	SAMN40930662	992644	r
SRR28813415	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR288/015/SRR28813415/SRR28813415_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR288/015/SRR28813415/SRR28813415_2.fastq.gz	SAMN41091872	1092347	r
SRR2927303	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2927303/SRR2927303_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/003/SRR2927303/SRR2927303_2.fastq.gz	SAMN04279645	957907	r
SRR2927304	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/004/SRR2927304/SRR2927304_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR292/004/SRR2927304/SRR2927304_2.fastq.gz	SAMN04279646	1073543	r
SRR2976832	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR297/002/SRR2976832/SRR2976832_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR297/002/SRR2976832/SRR2976832_2.fastq.gz	SAMN04022942	373306	s
SRR2976833	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR297/003/SRR2976833/SRR2976833_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR297/003/SRR2976833/SRR2976833_2.fastq.gz	SAMN04022943	254887	r
SRR3050852	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/002/SRR3050852/SRR3050852_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/002/SRR3050852/SRR3050852_2.fastq.gz	SAMN04357503	1666170	s
SRR3050853	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/003/SRR3050853/SRR3050853_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/003/SRR3050853/SRR3050853_2.fastq.gz	SAMN04357504	2044620	s
SRR3050855	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/005/SRR3050855/SRR3050855_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/005/SRR3050855/SRR3050855_2.fastq.gz	SAMN04357506	1373133	s
SRR3050871	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/001/SRR3050871/SRR3050871_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/001/SRR3050871/SRR3050871_2.fastq.gz	SAMN04357522	743390	s
SRR3050873	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/003/SRR3050873/SRR3050873_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/003/SRR3050873/SRR3050873_2.fastq.gz	SAMN04357524	1289779	s
SRR3050875	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/005/SRR3050875/SRR3050875_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/005/SRR3050875/SRR3050875_2.fastq.gz	SAMN04357526	1017279	s
SRR3050890	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/000/SRR3050890/SRR3050890_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/000/SRR3050890/SRR3050890_2.fastq.gz	SAMN04357541	1973449	s
SRR3050903	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/003/SRR3050903/SRR3050903_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/003/SRR3050903/SRR3050903_2.fastq.gz	SAMN04357554	1453835	s
SRR3050915	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/005/SRR3050915/SRR3050915_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/005/SRR3050915/SRR3050915_2.fastq.gz	SAMN04357566	1601246	s
SRR3050920	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/000/SRR3050920/SRR3050920_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/000/SRR3050920/SRR3050920_2.fastq.gz	SAMN04357571	1766708	s
SRR3050928	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/008/SRR3050928/SRR3050928_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/008/SRR3050928/SRR3050928_2.fastq.gz	SAMN04357579	1737719	s
SRR3050937	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/007/SRR3050937/SRR3050937_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/007/SRR3050937/SRR3050937_2.fastq.gz	SAMN04357588	1031291	s
SRR3050947	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/007/SRR3050947/SRR3050947_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/007/SRR3050947/SRR3050947_2.fastq.gz	SAMN04357598	1341803	s
SRR3050959	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/009/SRR3050959/SRR3050959_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/009/SRR3050959/SRR3050959_2.fastq.gz	SAMN04357610	1545394	s
SRR3050965	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/005/SRR3050965/SRR3050965_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/005/SRR3050965/SRR3050965_2.fastq.gz	SAMN04357616	1443987	s
SRR3050976	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/006/SRR3050976/SRR3050976_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/006/SRR3050976/SRR3050976_2.fastq.gz	SAMN04357627	1786349	s
SRR3050979	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/009/SRR3050979/SRR3050979_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/009/SRR3050979/SRR3050979_2.fastq.gz	SAMN04357630	1701914	s
SRR3050980	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/000/SRR3050980/SRR3050980_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/000/SRR3050980/SRR3050980_2.fastq.gz	SAMN04357631	2317758	s
SRR3050981	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/001/SRR3050981/SRR3050981_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/001/SRR3050981/SRR3050981_2.fastq.gz	SAMN04357632	1577819	r
SRR3050986	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/006/SRR3050986/SRR3050986_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/006/SRR3050986/SRR3050986_2.fastq.gz	SAMN04357637	1576708	s
SRR3050987	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/007/SRR3050987/SRR3050987_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/007/SRR3050987/SRR3050987_2.fastq.gz	SAMN04357638	1038743	s
SRR3050991	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/001/SRR3050991/SRR3050991_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/001/SRR3050991/SRR3050991_2.fastq.gz	SAMN04357642	1034344	s
SRR3051028	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/008/SRR3051028/SRR3051028_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/008/SRR3051028/SRR3051028_2.fastq.gz	SAMN04357679	1670187	s
SRR3051039	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/009/SRR3051039/SRR3051039_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/009/SRR3051039/SRR3051039_2.fastq.gz	SAMN04357690	1330745	s
SRR3051040	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/000/SRR3051040/SRR3051040_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/000/SRR3051040/SRR3051040_2.fastq.gz	SAMN04357691	1154071	r
SRR3051041	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/001/SRR3051041/SRR3051041_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/001/SRR3051041/SRR3051041_2.fastq.gz	SAMN04357692	1769643	r
SRR3051042	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/002/SRR3051042/SRR3051042_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/002/SRR3051042/SRR3051042_2.fastq.gz	SAMN04357693	1400158	r
SRR3051047	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/007/SRR3051047/SRR3051047_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/007/SRR3051047/SRR3051047_2.fastq.gz	SAMN04357698	1135889	r
SRR3051053	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/003/SRR3051053/SRR3051053_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/003/SRR3051053/SRR3051053_2.fastq.gz	SAMN04357704	1052868	r
SRR3051079	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/009/SRR3051079/SRR3051079_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/009/SRR3051079/SRR3051079_2.fastq.gz	SAMN04357730	1228293	r
SRR3051083	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/003/SRR3051083/SRR3051083_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/003/SRR3051083/SRR3051083_2.fastq.gz	SAMN04357734	1323858	s
SRR3051085	PAIRED	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/005/SRR3051085/SRR3051085_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/SRR305/005/SRR3051085/SRR3051085_2.fastq.gz	SAMN04357736	1834473	s
