sample_accession	run_accession	aws_url
SAMD00110876	DRR121820	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110876.fa.gz
SAMD00110877	DRR121821	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110877.fa.gz
SAMD00110878	DRR121822	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110878.fa.gz
SAMD00110879	DRR121823	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110879.fa.gz
SAMD00110880	DRR121824	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110880.fa.gz
SAMD00110881	DRR121825	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110881.fa.gz
SAMD00110882	DRR121826	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110882.fa.gz
SAMD00110883	DRR121827	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110883.fa.gz
SAMD00110884	DRR121828	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110884.fa.gz
SAMD00110885	DRR121829	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110885.fa.gz
SAMD00110886	DRR121830	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110886.fa.gz
SAMD00110887	DRR121831	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110887.fa.gz
SAMD00110888	DRR121832	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110888.fa.gz
SAMD00110889	DRR121833	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110889.fa.gz
SAMD00110890	DRR121834	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110890.fa.gz
SAMD00110891	DRR121835	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110891.fa.gz
SAMD00110892	DRR121836	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110892.fa.gz
SAMD00110893	DRR121837	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110893.fa.gz
SAMD00110894	DRR121838	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110894.fa.gz
SAMD00110895	DRR121839	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110895.fa.gz
SAMD00110896	DRR121840	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110896.fa.gz
SAMD00110897	DRR121841	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110897.fa.gz
SAMD00110898	DRR121842	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110898.fa.gz
SAMD00110899	DRR121843	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110899.fa.gz
SAMD00110900	DRR121844	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110900.fa.gz
SAMD00110901	DRR121845	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110901.fa.gz
SAMD00110902	DRR121846	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110902.fa.gz
SAMD00110903	DRR121847	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110903.fa.gz
SAMD00110904	DRR121848	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110904.fa.gz
SAMD00110905	DRR121849	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110905.fa.gz
SAMD00110906	DRR121850	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110906.fa.gz
SAMD00110907	DRR121851	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00110907.fa.gz
SAMD00111748	DRR122210	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111748.fa.gz
SAMD00111749	DRR122212	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111749.fa.gz
SAMD00111750	DRR122214	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111750.fa.gz
SAMD00111751	DRR122216	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111751.fa.gz
SAMD00111752	DRR122218	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111752.fa.gz
SAMD00111753	DRR122219	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111753.fa.gz
SAMD00111754	DRR122220	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111754.fa.gz
SAMD00111755	DRR122221	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111755.fa.gz
SAMD00111756	DRR122222	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111756.fa.gz
SAMD00111757	DRR122223	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111757.fa.gz
SAMD00111758	DRR122224	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111758.fa.gz
SAMD00111759	DRR122225	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111759.fa.gz
SAMD00111760	DRR122226	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111760.fa.gz
SAMD00111761	DRR122227	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111761.fa.gz
SAMD00111762	DRR122228	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111762.fa.gz
SAMD00111763	DRR122229	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111763.fa.gz
SAMD00111764	DRR122230	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111764.fa.gz
SAMD00111765	DRR122231	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111765.fa.gz
SAMD00111766	DRR122232	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111766.fa.gz
SAMD00111767	DRR122233	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111767.fa.gz
SAMD00111768	DRR122234	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111768.fa.gz
SAMD00111769	DRR122235	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111769.fa.gz
SAMD00111770	DRR122236	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111770.fa.gz
SAMD00111771	DRR122237	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111771.fa.gz
SAMD00111772	DRR122238	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111772.fa.gz
SAMD00111773	DRR122239	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111773.fa.gz
SAMD00111774	DRR122240	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111774.fa.gz
SAMD00111775	DRR122241	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111775.fa.gz
SAMD00111776	DRR122242	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111776.fa.gz
SAMD00111777	DRR122243	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111777.fa.gz
SAMD00111778	DRR122244	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111778.fa.gz
SAMD00111779	DRR122245	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111779.fa.gz
SAMD00111780	DRR122246	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111780.fa.gz
SAMD00111781	DRR122247	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111781.fa.gz
SAMD00111782	DRR122248	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111782.fa.gz
SAMD00111783	DRR122249	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111783.fa.gz
SAMD00111784	DRR122250	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111784.fa.gz
SAMD00111785	DRR122251	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111785.fa.gz
SAMD00111786	DRR122252	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111786.fa.gz
SAMD00111787	DRR122253	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111787.fa.gz
SAMD00111788	DRR122254	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111788.fa.gz
SAMD00111789	DRR122255	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111789.fa.gz
SAMD00111790	DRR122256	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111790.fa.gz
SAMD00111791	DRR122257	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111791.fa.gz
SAMD00111792	DRR122258	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111792.fa.gz
SAMD00111793	DRR122259	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111793.fa.gz
SAMD00111794	DRR122260	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111794.fa.gz
SAMD00111795	DRR122261	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111795.fa.gz
SAMD00111796	DRR122262	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111796.fa.gz
SAMD00111797	DRR122263	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111797.fa.gz
SAMD00111798	DRR122264	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111798.fa.gz
SAMD00111799	DRR122265	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111799.fa.gz
SAMD00111800	DRR122266	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111800.fa.gz
SAMD00111801	DRR122267	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111801.fa.gz
SAMD00111802	DRR122268	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111802.fa.gz
SAMD00111803	DRR122269	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111803.fa.gz
SAMD00111804	DRR122270	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111804.fa.gz
SAMD00111805	DRR122271	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111805.fa.gz
SAMD00111806	DRR122272	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111806.fa.gz
SAMD00111807	DRR122273	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111807.fa.gz
SAMD00111808	DRR122274	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111808.fa.gz
SAMD00111809	DRR122275	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111809.fa.gz
SAMD00111810	DRR122276	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111810.fa.gz
SAMD00111811	DRR122277	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111811.fa.gz
SAMD00111812	DRR122278	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111812.fa.gz
SAMD00111813	DRR122279	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111813.fa.gz
SAMD00111814	DRR122280	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111814.fa.gz
SAMD00111815	DRR122281	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111815.fa.gz
SAMD00111816	DRR122282	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111816.fa.gz
SAMD00111817	DRR122283	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111817.fa.gz
SAMD00111818	DRR122284	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111818.fa.gz
SAMD00111819	DRR122285	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111819.fa.gz
SAMD00111820	DRR122286	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111820.fa.gz
SAMD00111821	DRR122287	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111821.fa.gz
SAMD00111822	DRR122288	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111822.fa.gz
SAMD00111823	DRR122289	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111823.fa.gz
SAMD00111824	DRR122290	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111824.fa.gz
SAMD00111825	DRR122291	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111825.fa.gz
SAMD00111826	DRR122292	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111826.fa.gz
SAMD00111827	DRR122293	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111827.fa.gz
SAMD00111828	DRR122294	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111828.fa.gz
SAMD00111829	DRR122295	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111829.fa.gz
SAMD00111830	DRR122296	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111830.fa.gz
SAMD00111831	DRR122297	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111831.fa.gz
SAMD00111832	DRR122298	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00111832.fa.gz
SAMD00112423	DRR124904	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112423.fa.gz
SAMD00112424	DRR124905	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112424.fa.gz
SAMD00112425	DRR124906	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112425.fa.gz
SAMD00112426	DRR124907	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112426.fa.gz
SAMD00112427	DRR124908	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112427.fa.gz
SAMD00112428	DRR124909	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112428.fa.gz
SAMD00112429	DRR124910	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112429.fa.gz
SAMD00112430	DRR124911	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112430.fa.gz
SAMD00112431	DRR124912	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112431.fa.gz
SAMD00112432	DRR124913	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112432.fa.gz
SAMD00112433	DRR124914	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112433.fa.gz
SAMD00112434	DRR124915	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112434.fa.gz
SAMD00112435	DRR124916	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112435.fa.gz
SAMD00112436	DRR124917	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112436.fa.gz
SAMD00112437	DRR124918	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112437.fa.gz
SAMD00112438	DRR124919	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112438.fa.gz
SAMD00112439	DRR124920	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112439.fa.gz
SAMD00112440	DRR124921	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112440.fa.gz
SAMD00112441	DRR124922	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112441.fa.gz
SAMD00112442	DRR124923	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112442.fa.gz
SAMD00112443	DRR124924	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112443.fa.gz
SAMD00112444	DRR124925	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112444.fa.gz
SAMD00112445	DRR124926	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112445.fa.gz
SAMD00112446	DRR124927	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112446.fa.gz
SAMD00112447	DRR124928	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112447.fa.gz
SAMD00112448	DRR124929	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112448.fa.gz
SAMD00112449	DRR124930	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112449.fa.gz
SAMD00112450	DRR124931	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112450.fa.gz
SAMD00112451	DRR124932	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112451.fa.gz
SAMD00112452	DRR124933	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112452.fa.gz
SAMD00112453	DRR124934	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112453.fa.gz
SAMD00112454	DRR124935	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112454.fa.gz
SAMD00112455	DRR124936	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112455.fa.gz
SAMD00112456	DRR124937	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112456.fa.gz
SAMD00112457	DRR124938	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112457.fa.gz
SAMD00112458	DRR124939	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112458.fa.gz
SAMD00112459	DRR124940	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112459.fa.gz
SAMD00112460	DRR124941	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112460.fa.gz
SAMD00112461	DRR124942	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112461.fa.gz
SAMD00112462	DRR124943	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112462.fa.gz
SAMD00112463	DRR124944	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112463.fa.gz
SAMD00112464	DRR124945	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112464.fa.gz
SAMD00112465	DRR124946	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112465.fa.gz
SAMD00112466	DRR124947	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112466.fa.gz
SAMD00112467	DRR124948	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112467.fa.gz
SAMD00112468	DRR124949	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112468.fa.gz
SAMD00112469	DRR124950	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112469.fa.gz
SAMD00112470	DRR124951	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112470.fa.gz
SAMD00112471	DRR124952	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112471.fa.gz
SAMD00112472	DRR124953	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112472.fa.gz
SAMD00112473	DRR124954	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112473.fa.gz
SAMD00112474	DRR124955	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112474.fa.gz
SAMD00112475	DRR124956	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112475.fa.gz
SAMD00112476	DRR124957	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112476.fa.gz
SAMD00112477	DRR124958	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112477.fa.gz
SAMD00112478	DRR124959	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112478.fa.gz
SAMD00112479	DRR124960	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112479.fa.gz
SAMD00112480	DRR124961	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112480.fa.gz
SAMD00112481	DRR124962	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112481.fa.gz
SAMD00112482	DRR124963	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112482.fa.gz
SAMD00112483	DRR124964	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112483.fa.gz
SAMD00112484	DRR124965	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112484.fa.gz
SAMD00112485	DRR124966	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112485.fa.gz
SAMD00112486	DRR124967	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112486.fa.gz
SAMD00112487	DRR124968	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112487.fa.gz
SAMD00112488	DRR124969	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112488.fa.gz
SAMD00112489	DRR124970	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112489.fa.gz
SAMD00112490	DRR124971	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112490.fa.gz
SAMD00112491	DRR124972	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112491.fa.gz
SAMD00112492	DRR124973	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112492.fa.gz
SAMD00112493	DRR124974	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112493.fa.gz
SAMD00112494	DRR124975	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112494.fa.gz
SAMD00112495	DRR124976	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112495.fa.gz
SAMD00112496	DRR124977	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112496.fa.gz
SAMD00112497	DRR124978	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112497.fa.gz
SAMD00112498	DRR124979	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112498.fa.gz
SAMD00112499	DRR124980	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112499.fa.gz
SAMD00112500	DRR124981	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112500.fa.gz
SAMD00112501	DRR124982	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112501.fa.gz
SAMD00112504	DRR124985	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112504.fa.gz
SAMD00112506	DRR124987	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112506.fa.gz
SAMD00112507	DRR124988	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112507.fa.gz
SAMD00112508	DRR124989	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112508.fa.gz
SAMD00112510	DRR124991	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112510.fa.gz
SAMD00112511	DRR124992	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112511.fa.gz
SAMD00112512	DRR124993	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112512.fa.gz
SAMD00112513	DRR124994	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112513.fa.gz
SAMD00112516	DRR124997	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112516.fa.gz
SAMD00112517	DRR124998	https://allthebacteria-assemblies.s3.eu-west-2.amazonaws.com/SAMD00112517.fa.gz
